saleID,saleDate,productID,productName,productCategory,productColor,productSize,quantity,unitPrice,costPrice,totalAmount,totalCost,customerID,customerName,location,locationLatitude,locationLongitude,salespersonID,salespersonName,status,salesChannel
S07860,05-09-2023 20:33,P1359,Women's_359,Women's Dresses,Red,L,1,1531.71,985.57,1531.71,985.57,C27859,Aarav_7859,Madurai,9.9252,78.1198,SP116,Salesperson_16,Paid,in-store
S07861,18-05-2023 11:31,P1360,Jeans_360,Jeans,Yellow,XS,2,259.56,197.92,519.12,395.84,C27860,Devi_7860,Tiruchirappalli,10.7905,78.7047,SP112,Salesperson_12,Paid,in-store
S07862,01-06-2024 16:42,P1361,Sarees_361,Sarees,Grey,XL,3,2028.28,1821.1,6084.84,5463.3,C27861,Kavin_7861,Chennai,13.0827,80.2707,SP135,Salesperson_35,Pending,in-store
S07863,10-12-2023 16:56,P1362,Jeans_362,Jeans,Pink,L,1,618.25,445.81,618.25,445.81,C27862,Diya_7862,Erode,11.34,77.7172,SP141,Salesperson_41,Pending,mobile_app
S07864,12-09-2024 19:04,P1363,Men's_363,Men's Shirts,Blue,L,3,2466.14,1528.32,7398.42,4584.96,C27863,Bhuvana_7863,Madurai,9.9252,78.1198,SP137,Salesperson_37,Returned,mobile_app
S07865,04-06-2024 12:11,P1364,Women's_364,Women's Dresses,Green,L,4,1393.05,891.33,5572.2,3565.32,C27864,Lakshmi_7864,Erode,11.34,77.7172,SP103,Salesperson_3,Cancelled,online
S07866,05-04-2024 21:56,P1365,Kurta_365,Kurta,Pink,XS,1,2305.61,1881.57,2305.61,1881.57,C27865,Diya_7865,Chennai,13.0827,80.2707,SP135,Salesperson_35,Returned,online
S07867,23-03-2023 14:55,P1366,Men's_366,Men's Shirts,Black,XL,3,862.28,708.9,2586.84,2126.7,C27866,Aarav_7866,Madurai,9.9252,78.1198,SP142,Salesperson_42,Shipped,in-store
S07868,03-04-2024 18:44,P1367,Kurta_367,Kurta,Grey,S,1,493.34,439.54,493.34,439.54,C27867,Sanjay_7867,Erode,11.34,77.7172,SP101,Salesperson_1,Cancelled,in-store
S07869,05-06-2023 15:01,P1368,Kurta_368,Kurta,Black,S,1,1105.17,874.62,1105.17,874.62,C27868,Meena_7868,Tirunelveli,8.7139,77.7567,SP102,Salesperson_2,Shipped,in-store
S07870,20-04-2024 12:25,P1369,Kurta_369,Kurta,Pink,XXL,1,1265.14,803.17,1265.14,803.17,C27869,Ravi_7869,Erode,11.34,77.7172,SP100,Salesperson_0,Returned,mobile_app
S07871,13-09-2023 14:27,P1370,Sarees_370,Sarees,Red,XL,3,1971.34,1566.81,5914.02,4700.43,C27870,Lakshmi_7870,Chennai,13.0827,80.2707,SP141,Salesperson_41,Paid,in-store
S07872,01-12-2023 18:52,P1371,Sarees_371,Sarees,Red,XXL,3,370.84,283.02,1112.52,849.06,C27871,Sathish_7871,Chennai,13.0827,80.2707,SP135,Salesperson_35,Pending,mobile_app
S07873,21-07-2023 21:37,P1372,Men's_372,Men's Shirts,Pink,XXL,3,299.32,245.17,897.96,735.51,C27872,Sathish_7872,Madurai,9.9252,78.1198,SP123,Salesperson_23,Paid,mobile_app
S07874,26-06-2023 13:37,P1373,Men's_373,Men's Shirts,Yellow,M,2,560.49,403.91,1120.98,807.82,C27873,Ganesh_7873,Erode,11.34,77.7172,SP118,Salesperson_18,Returned,in-store
S07875,19-08-2023 17:10,P1374,Women's_374,Women's Dresses,White,XS,3,2285.62,1575.2,6856.86,4725.6,C27874,Bhuvana_7874,Madurai,9.9252,78.1198,SP116,Salesperson_16,Pending,mobile_app
S07876,05-03-2024 20:37,P1375,Kurta_375,Kurta,Blue,L,2,1835.2,1112.87,3670.4,2225.74,C27875,Aarav_7875,Tirunelveli,8.7139,77.7567,SP100,Salesperson_0,Pending,mobile_app
S07877,10-10-2024 21:07,P1376,Men's_376,Men's Shirts,Grey,L,3,1263.03,1046.06,3789.09,3138.18,C27876,Diya_7876,Coimbatore,11.0168,76.9558,SP148,Salesperson_48,Cancelled,online
S07878,22-09-2024 10:56,P1377,Women's_377,Women's Dresses,White,XL,1,871.01,532.57,871.01,532.57,C27877,Ganesh_7877,Tiruchirappalli,10.7905,78.7047,SP126,Salesperson_26,Shipped,online
S07879,02-04-2023 17:44,P1378,T-Shirts_378,T-Shirts,Red,S,2,2464.07,1589.71,4928.14,3179.42,C27878,Kavin_7878,Coimbatore,11.0168,76.9558,SP128,Salesperson_28,Shipped,online
S07880,15-09-2023 10:18,P1379,T-Shirts_379,T-Shirts,Blue,XS,2,2340.96,2100.1,4681.92,4200.2,C27879,Sanjay_7879,Vellore,12.9165,79.1325,SP127,Salesperson_27,Shipped,in-store
S07881,03-10-2023 15:09,P1380,Sarees_380,Sarees,Yellow,XS,4,2128.25,1322.54,8513,5290.16,C27880,Devi_7880,Chennai,13.0827,80.2707,SP117,Salesperson_17,Pending,online
S07882,03-11-2023 13:56,P1381,Sportswear_381,Sportswear,Yellow,XXL,3,960.17,810.21,2880.51,2430.63,C27881,Bhuvana_7881,Tiruchirappalli,10.7905,78.7047,SP147,Salesperson_47,Paid,third-party
S07883,12-03-2023 20:31,P1382,Sarees_382,Sarees,Grey,M,4,1333.15,1053.58,5332.6,4214.32,C27882,Lakshmi_7882,Madurai,9.9252,78.1198,SP111,Salesperson_11,Cancelled,in-store
S07884,30-01-2023 11:35,P1383,Sarees_383,Sarees,Red,XXL,1,1463.45,1049.29,1463.45,1049.29,C27883,Anu_7883,Tiruchirappalli,10.7905,78.7047,SP135,Salesperson_35,Shipped,in-store
S07885,29-04-2024 17:22,P1384,Men's_384,Men's Shirts,Black,XL,2,1403.14,971.59,2806.28,1943.18,C27884,Aarav_7884,Tiruchirappalli,10.7905,78.7047,SP127,Salesperson_27,Shipped,online
S07886,17-06-2024 10:51,P1385,T-Shirts_385,T-Shirts,Maroon,L,1,1699.32,1453.16,1699.32,1453.16,C27885,Ravi_7885,Tirunelveli,8.7139,77.7567,SP125,Salesperson_25,Shipped,in-store
S07887,15-04-2024 18:29,P1386,Sarees_386,Sarees,Black,M,3,1241.84,942.83,3725.52,2828.49,C27886,Diya_7886,Tirunelveli,8.7139,77.7567,SP115,Salesperson_15,Returned,third-party
S07888,12-02-2023 20:40,P1387,Sportswear_387,Sportswear,White,S,4,1428.97,1260.32,5715.88,5041.28,C27887,Sathish_7887,Madurai,9.9252,78.1198,SP131,Salesperson_31,Paid,online
S07889,10-10-2023 17:35,P1388,Women's_388,Women's Dresses,Green,XS,2,1260.29,1125.8,2520.58,2251.6,C27888,Ravi_7888,Chennai,13.0827,80.2707,SP148,Salesperson_48,Paid,in-store
S07890,06-07-2024 18:22,P1389,Jeans_389,Jeans,Grey,XL,1,1324.55,896.1,1324.55,896.1,C27889,Diya_7889,Chennai,13.0827,80.2707,SP107,Salesperson_7,Paid,mobile_app
S07891,08-05-2024 21:12,P1390,Jeans_390,Jeans,Green,XS,1,1856.55,1134.34,1856.55,1134.34,C27890,Anu_7890,Madurai,9.9252,78.1198,SP115,Salesperson_15,Returned,in-store
S07892,12-05-2024 10:31,P1391,Women's_391,Women's Dresses,Pink,XS,2,1797.62,1405.43,3595.24,2810.86,C27891,Sathish_7891,Chennai,13.0827,80.2707,SP136,Salesperson_36,Shipped,in-store
S07893,02-02-2024 15:36,P1392,Sarees_392,Sarees,Grey,XXL,4,1375.27,962.58,5501.08,3850.32,C27892,Anu_7892,Tirunelveli,8.7139,77.7567,SP107,Salesperson_7,Shipped,third-party
S07894,02-06-2023 11:17,P1393,Kurta_393,Kurta,Blue,XL,1,2030.54,1477.21,2030.54,1477.21,C27893,Aarav_7893,Vellore,12.9165,79.1325,SP125,Salesperson_25,Returned,online
S07895,12-09-2023 20:00,P1394,T-Shirts_394,T-Shirts,White,XL,1,617.24,421.18,617.24,421.18,C27894,Aarav_7894,Salem,11.6643,78.146,SP114,Salesperson_14,Cancelled,mobile_app
S07896,24-08-2023 20:54,P1395,T-Shirts_395,T-Shirts,Pink,XXL,2,1954.67,1681.45,3909.34,3362.9,C27895,Diya_7895,Erode,11.34,77.7172,SP141,Salesperson_41,Pending,third-party
S07897,08-02-2023 13:19,P1396,Kid's_396,Kid's Wear,Green,L,2,2148.87,1665.63,4297.74,3331.26,C27896,Devi_7896,Vellore,12.9165,79.1325,SP108,Salesperson_8,Shipped,in-store
S07898,11-09-2023 12:32,P1397,Women's_397,Women's Dresses,Red,M,1,619.68,408.6,619.68,408.6,C27897,Vishal_7897,Chennai,13.0827,80.2707,SP110,Salesperson_10,Shipped,online
S07899,21-05-2023 10:42,P1398,Men's_398,Men's Shirts,Green,XL,1,1311.15,1044.69,1311.15,1044.69,C27898,Lakshmi_7898,Salem,11.6643,78.146,SP126,Salesperson_26,Returned,mobile_app
S07900,16-09-2024 10:40,P1399,Sarees_399,Sarees,Green,XS,3,1441.91,1281.63,4325.73,3844.89,C27899,Devi_7899,Tirunelveli,8.7139,77.7567,SP124,Salesperson_24,Cancelled,in-store
S07901,12-05-2023 13:41,P1400,Kurta_400,Kurta,White,XL,2,1062.39,774.9,2124.78,1549.8,C27900,Sathish_7900,Tiruchirappalli,10.7905,78.7047,SP112,Salesperson_12,Cancelled,in-store
S07902,22-05-2023 15:16,P1401,Sportswear_401,Sportswear,White,M,4,915.95,620.68,3663.8,2482.72,C27901,Meena_7901,Coimbatore,11.0168,76.9558,SP134,Salesperson_34,Paid,in-store
S07903,10-09-2023 20:09,P1402,Kid's_402,Kid's Wear,Black,XL,2,2127.03,1451.36,4254.06,2902.72,C27902,Vishal_7902,Vellore,12.9165,79.1325,SP126,Salesperson_26,Paid,online
S07904,30-01-2023 15:59,P1403,T-Shirts_403,T-Shirts,White,M,3,1166.23,739.66,3498.69,2218.98,C27903,Meena_7903,Tiruchirappalli,10.7905,78.7047,SP142,Salesperson_42,Shipped,in-store
S07905,31-10-2023 12:12,P1404,Jeans_404,Jeans,Pink,XXL,2,1263.03,917.49,2526.06,1834.98,C27904,Lakshmi_7904,Chennai,13.0827,80.2707,SP139,Salesperson_39,Paid,in-store
S07906,01-05-2024 16:24,P1405,Sarees_405,Sarees,Grey,M,3,1094.59,710.63,3283.77,2131.89,C27905,Meena_7905,Vellore,12.9165,79.1325,SP138,Salesperson_38,Returned,mobile_app
S07907,16-09-2023 16:02,P1406,Sportswear_406,Sportswear,Pink,S,3,1908,1637.05,5724,4911.15,C27906,Diya_7906,Tiruchirappalli,10.7905,78.7047,SP141,Salesperson_41,Returned,mobile_app
S07908,08-03-2023 10:04,P1407,Kid's_407,Kid's Wear,Red,XS,3,1960.78,1667.9,5882.34,5003.7,C27907,Kavin_7907,Salem,11.6643,78.146,SP137,Salesperson_37,Pending,mobile_app
S07909,03-12-2023 16:17,P1408,Sportswear_408,Sportswear,Maroon,M,2,2270.54,1501.97,4541.08,3003.94,C27908,Kavin_7908,Tiruchirappalli,10.7905,78.7047,SP118,Salesperson_18,Shipped,in-store
S07910,07-01-2023 11:53,P1409,Women's_409,Women's Dresses,Yellow,XS,2,1226.37,898.2,2452.74,1796.4,C27909,Sanjay_7909,Madurai,9.9252,78.1198,SP107,Salesperson_7,Shipped,online
S07911,10-03-2024 17:15,P1410,Sportswear_410,Sportswear,Pink,XXL,2,588.45,509.18,1176.9,1018.36,C27910,Aarav_7910,Erode,11.34,77.7172,SP102,Salesperson_2,Paid,online
S07912,21-10-2023 13:38,P1411,Men's_411,Men's Shirts,Pink,L,2,2373.93,1598.67,4747.86,3197.34,C27911,Bhuvana_7911,Tirunelveli,8.7139,77.7567,SP132,Salesperson_32,Cancelled,in-store
S07913,12-03-2023 21:12,P1412,Sportswear_412,Sportswear,Maroon,XXL,3,1284.35,911.24,3853.05,2733.72,C27912,Kavin_7912,Salem,11.6643,78.146,SP108,Salesperson_8,Returned,in-store
S07914,05-11-2023 17:44,P1413,Kurta_413,Kurta,Yellow,XL,1,302.08,232.84,302.08,232.84,C27913,Kavin_7913,Tiruchirappalli,10.7905,78.7047,SP135,Salesperson_35,Returned,in-store
S07915,03-05-2024 11:54,P1414,T-Shirts_414,T-Shirts,Red,XXL,3,708.25,608.99,2124.75,1826.97,C27914,Lakshmi_7914,Salem,11.6643,78.146,SP146,Salesperson_46,Returned,in-store
S07916,30-11-2023 16:22,P1415,Sarees_415,Sarees,Red,XXL,2,2493.4,2007.15,4986.8,4014.3,C27915,Meena_7915,Erode,11.34,77.7172,SP112,Salesperson_12,Cancelled,mobile_app
S07917,09-08-2023 20:39,P1416,Jeans_416,Jeans,White,L,3,1135.16,989.67,3405.48,2969.01,C27916,Priya_7916,Chennai,13.0827,80.2707,SP133,Salesperson_33,Paid,online
S07918,04-05-2024 10:48,P1417,T-Shirts_417,T-Shirts,White,XL,1,1059.53,665.62,1059.53,665.62,C27917,Anu_7917,Erode,11.34,77.7172,SP102,Salesperson_2,Pending,mobile_app
S07919,17-12-2023 20:35,P1418,Kurta_418,Kurta,Yellow,S,2,326.19,261.61,652.38,523.22,C27918,Kavin_7918,Tiruchirappalli,10.7905,78.7047,SP104,Salesperson_4,Returned,in-store
S07920,21-02-2023 16:29,P1419,Jeans_419,Jeans,Red,L,2,1478.03,1285.55,2956.06,2571.1,C27919,Aarav_7919,Vellore,12.9165,79.1325,SP138,Salesperson_38,Paid,in-store
S07921,11-07-2023 21:28,P1420,Men's_420,Men's Shirts,White,XXL,2,2074.7,1479.39,4149.4,2958.78,C27920,Anu_7920,Vellore,12.9165,79.1325,SP133,Salesperson_33,Shipped,mobile_app
S07922,30-06-2024 13:51,P1421,Men's_421,Men's Shirts,Blue,M,2,2234.46,1735.68,4468.92,3471.36,C27921,Aarav_7921,Tiruchirappalli,10.7905,78.7047,SP115,Salesperson_15,Returned,in-store
S07923,11-10-2023 13:34,P1422,Sarees_422,Sarees,Blue,S,4,1539.89,1029.53,6159.56,4118.12,C27922,Sathish_7922,Madurai,9.9252,78.1198,SP138,Salesperson_38,Returned,in-store
S07924,08-01-2024 20:59,P1423,Sarees_423,Sarees,White,XS,2,928.03,761.9,1856.06,1523.8,C27923,Anu_7923,Tiruchirappalli,10.7905,78.7047,SP112,Salesperson_12,Shipped,in-store
S07925,30-05-2023 17:24,P1424,Women's_424,Women's Dresses,White,XXL,2,1470.75,955.15,2941.5,1910.3,C27924,Ravi_7924,Salem,11.6643,78.146,SP109,Salesperson_9,Returned,in-store
S07926,23-09-2024 20:06,P1425,Men's_425,Men's Shirts,Grey,M,3,2368.48,1645.87,7105.44,4937.61,C27925,Meena_7925,Madurai,9.9252,78.1198,SP102,Salesperson_2,Pending,mobile_app
S07927,07-02-2024 11:05,P1426,Sarees_426,Sarees,Red,XXL,2,2254.06,1728.39,4508.12,3456.78,C27926,Devi_7926,Chennai,13.0827,80.2707,SP128,Salesperson_28,Cancelled,online
S07928,31-03-2023 14:37,P1427,Kurta_427,Kurta,Grey,L,2,2234.69,1386.26,4469.38,2772.52,C27927,Bhuvana_7927,Tirunelveli,8.7139,77.7567,SP121,Salesperson_21,Paid,third-party
S07929,20-01-2023 10:41,P1428,Men's_428,Men's Shirts,Yellow,S,1,790.15,549.38,790.15,549.38,C27928,Devi_7928,Tirunelveli,8.7139,77.7567,SP130,Salesperson_30,Shipped,mobile_app
S07930,29-01-2024 17:12,P1429,Men's_429,Men's Shirts,Black,L,1,2331.54,1929.16,2331.54,1929.16,C27929,Bhuvana_7929,Vellore,12.9165,79.1325,SP113,Salesperson_13,Pending,online
S07931,15-04-2024 10:31,P1430,Kurta_430,Kurta,Blue,M,3,1653.47,1026.09,4960.41,3078.27,C27930,Kavin_7930,Salem,11.6643,78.146,SP130,Salesperson_30,Returned,online
S07932,29-07-2024 11:35,P1431,Women's_431,Women's Dresses,Yellow,XS,1,1106.77,885.18,1106.77,885.18,C27931,Bhuvana_7931,Erode,11.34,77.7172,SP147,Salesperson_47,Pending,mobile_app
S07933,09-05-2023 12:35,P1432,Kid's_432,Kid's Wear,Yellow,L,3,802.84,488.28,2408.52,1464.84,C27932,Priya_7932,Coimbatore,11.0168,76.9558,SP141,Salesperson_41,Returned,mobile_app
S07934,17-09-2024 18:08,P1433,Kid's_433,Kid's Wear,White,XXL,1,1951.88,1480.3,1951.88,1480.3,C27933,Meena_7933,Erode,11.34,77.7172,SP119,Salesperson_19,Cancelled,in-store
S07935,28-11-2023 17:07,P1434,Sarees_434,Sarees,Blue,L,1,2142.11,1481.41,2142.11,1481.41,C27934,Anu_7934,Madurai,9.9252,78.1198,SP144,Salesperson_44,Shipped,in-store
S07936,18-05-2024 10:38,P1435,Sarees_435,Sarees,Grey,L,4,1472.07,1293.64,5888.28,5174.56,C27935,Meena_7935,Chennai,13.0827,80.2707,SP148,Salesperson_48,Shipped,mobile_app
S07937,23-03-2024 21:19,P1436,Women's_436,Women's Dresses,White,L,1,1017.9,913.46,1017.9,913.46,C27936,Aarav_7936,Coimbatore,11.0168,76.9558,SP131,Salesperson_31,Returned,in-store
S07938,12-05-2023 14:53,P1437,Women's_437,Women's Dresses,Pink,M,1,605.95,475.65,605.95,475.65,C27937,Aarav_7937,Chennai,13.0827,80.2707,SP103,Salesperson_3,Cancelled,online
S07939,02-02-2023 11:26,P1438,Kid's_438,Kid's Wear,Yellow,L,4,973.19,605.81,3892.76,2423.24,C27938,Lakshmi_7938,Tiruchirappalli,10.7905,78.7047,SP143,Salesperson_43,Returned,online
S07940,16-11-2023 18:22,P1439,Kurta_439,Kurta,Green,L,4,285.01,193.61,1140.04,774.44,C27939,Anu_7939,Tiruchirappalli,10.7905,78.7047,SP140,Salesperson_40,Cancelled,in-store
S07941,08-06-2023 15:08,P1440,Sportswear_440,Sportswear,Grey,L,3,1253.84,763.11,3761.52,2289.33,C27940,Priya_7940,Tirunelveli,8.7139,77.7567,SP116,Salesperson_16,Paid,in-store
S07942,01-12-2023 18:27,P1441,Kid's_441,Kid's Wear,Black,M,1,1830.61,1512.59,1830.61,1512.59,C27941,Ravi_7941,Coimbatore,11.0168,76.9558,SP118,Salesperson_18,Returned,mobile_app
S07943,14-05-2023 20:27,P1442,Women's_442,Women's Dresses,Black,L,1,355.53,244.19,355.53,244.19,C27942,Vishal_7942,Chennai,13.0827,80.2707,SP149,Salesperson_49,Pending,in-store
S07944,20-01-2024 20:04,P1443,Kid's_443,Kid's Wear,Pink,M,3,1120.29,999.75,3360.87,2999.25,C27943,Sanjay_7943,Erode,11.34,77.7172,SP121,Salesperson_21,Pending,online
S07945,20-06-2024 19:10,P1444,Jeans_444,Jeans,Pink,L,4,235.32,202.24,941.28,808.96,C27944,Karthik_7944,Erode,11.34,77.7172,SP111,Salesperson_11,Shipped,in-store
S07946,30-03-2023 14:16,P1445,Sarees_445,Sarees,White,M,3,955.76,669.81,2867.28,2009.43,C27945,Lakshmi_7945,Salem,11.6643,78.146,SP100,Salesperson_0,Pending,mobile_app
S07947,08-02-2024 17:31,P1446,T-Shirts_446,T-Shirts,Maroon,XL,1,2145.05,1426.81,2145.05,1426.81,C27946,Meena_7946,Vellore,12.9165,79.1325,SP123,Salesperson_23,Cancelled,in-store
S07948,20-12-2023 19:52,P1447,Sarees_447,Sarees,Yellow,S,1,1763.52,1299.67,1763.52,1299.67,C27947,Priya_7947,Salem,11.6643,78.146,SP140,Salesperson_40,Pending,in-store
S07949,26-03-2023 15:26,P1448,Kid's_448,Kid's Wear,Red,XL,1,1822.87,1312.1,1822.87,1312.1,C27948,Vishal_7948,Vellore,12.9165,79.1325,SP102,Salesperson_2,Returned,in-store
S07950,03-01-2023 21:08,P1449,T-Shirts_449,T-Shirts,White,L,2,997.78,764.9,1995.56,1529.8,C27949,Bhuvana_7949,Erode,11.34,77.7172,SP122,Salesperson_22,Cancelled,in-store
S07951,07-04-2024 10:29,P1450,Jeans_450,Jeans,Red,XS,1,745.01,458.91,745.01,458.91,C27950,Anu_7950,Vellore,12.9165,79.1325,SP124,Salesperson_24,Cancelled,online
S07952,09-07-2023 20:54,P1451,Kid's_451,Kid's Wear,Grey,XS,3,490.62,320.73,1471.86,962.19,C27951,Vishal_7951,Tiruchirappalli,10.7905,78.7047,SP132,Salesperson_32,Cancelled,in-store
S07953,30-05-2024 13:56,P1452,Sarees_452,Sarees,Green,XL,2,305.63,202.56,611.26,405.12,C27952,Ravi_7952,Coimbatore,11.0168,76.9558,SP122,Salesperson_22,Cancelled,online
S07954,13-05-2023 19:27,P1453,Jeans_453,Jeans,White,XXL,1,289.95,199.28,289.95,199.28,C27953,Lakshmi_7953,Salem,11.6643,78.146,SP114,Salesperson_14,Paid,in-store
S07955,03-02-2023 16:06,P1454,Kid's_454,Kid's Wear,Grey,XXL,3,457.79,368.13,1373.37,1104.39,C27954,Meena_7954,Tirunelveli,8.7139,77.7567,SP119,Salesperson_19,Returned,in-store
S07956,27-12-2023 16:05,P1455,Kid's_455,Kid's Wear,White,XS,2,1431.82,898.17,2863.64,1796.34,C27955,Kavin_7955,Salem,11.6643,78.146,SP134,Salesperson_34,Paid,in-store
S07957,30-04-2024 21:26,P1456,T-Shirts_456,T-Shirts,Pink,XL,3,1693.55,1096.33,5080.65,3288.99,C27956,Anu_7956,Erode,11.34,77.7172,SP144,Salesperson_44,Cancelled,in-store
S07958,29-12-2023 20:04,P1457,Men's_457,Men's Shirts,Maroon,XXL,4,1960.95,1764.44,7843.8,7057.76,C27957,Ravi_7957,Erode,11.34,77.7172,SP112,Salesperson_12,Returned,online
S07959,19-09-2023 18:22,P1458,Kid's_458,Kid's Wear,Grey,S,1,1490.31,946.08,1490.31,946.08,C27958,Vishal_7958,Vellore,12.9165,79.1325,SP129,Salesperson_29,Paid,in-store
S07960,04-10-2024 15:27,P1459,Women's_459,Women's Dresses,Yellow,L,2,2362,1852.58,4724,3705.16,C27959,Anu_7959,Vellore,12.9165,79.1325,SP112,Salesperson_12,Shipped,in-store
S07961,14-09-2023 13:25,P1460,Women's_460,Women's Dresses,Yellow,L,3,2140.68,1483.49,6422.04,4450.47,C27960,Diya_7960,Erode,11.34,77.7172,SP110,Salesperson_10,Paid,in-store
S07962,04-05-2024 19:13,P1461,Sportswear_461,Sportswear,Black,L,1,2384.87,1837.69,2384.87,1837.69,C27961,Ganesh_7961,Vellore,12.9165,79.1325,SP105,Salesperson_5,Pending,online
S07963,25-06-2023 19:23,P1462,Sportswear_462,Sportswear,Black,XS,3,283.22,180.44,849.66,541.32,C27962,Vishal_7962,Chennai,13.0827,80.2707,SP144,Salesperson_44,Pending,third-party
S07964,01-03-2024 12:37,P1463,Women's_463,Women's Dresses,Blue,L,2,1682.88,1149.31,3365.76,2298.62,C27963,Priya_7963,Erode,11.34,77.7172,SP149,Salesperson_49,Paid,online
S07965,28-02-2023 14:01,P1464,Kurta_464,Kurta,Green,M,2,1660.26,1364.97,3320.52,2729.94,C27964,Devi_7964,Erode,11.34,77.7172,SP139,Salesperson_39,Cancelled,in-store
S07966,15-04-2023 17:10,P1465,Kurta_465,Kurta,Grey,L,4,912.26,776.59,3649.04,3106.36,C27965,Kavin_7965,Coimbatore,11.0168,76.9558,SP132,Salesperson_32,Pending,in-store
S07967,10-08-2024 21:58,P1466,Kid's_466,Kid's Wear,White,L,1,1512.17,1326.16,1512.17,1326.16,C27966,Sathish_7966,Madurai,9.9252,78.1198,SP108,Salesperson_8,Returned,in-store
S07968,25-04-2023 14:07,P1467,Sportswear_467,Sportswear,Pink,XXL,4,2137.52,1579.06,8550.08,6316.24,C27967,Ganesh_7967,Erode,11.34,77.7172,SP128,Salesperson_28,Paid,in-store
S07969,03-08-2024 18:10,P1468,Sportswear_468,Sportswear,Blue,L,2,2402.28,1601.43,4804.56,3202.86,C27968,Bhuvana_7968,Vellore,12.9165,79.1325,SP105,Salesperson_5,Returned,in-store
S07970,21-03-2023 21:49,P1469,Sarees_469,Sarees,Grey,XL,1,2250.99,1398.9,2250.99,1398.9,C27969,Kavin_7969,Tirunelveli,8.7139,77.7567,SP129,Salesperson_29,Cancelled,in-store
S07971,18-08-2023 16:52,P1470,Sarees_470,Sarees,Green,S,2,647.21,486.26,1294.42,972.52,C27970,Karthik_7970,Madurai,9.9252,78.1198,SP138,Salesperson_38,Cancelled,in-store
S07972,04-05-2024 15:03,P1471,Men's_471,Men's Shirts,Red,XL,2,2081.16,1624.62,4162.32,3249.24,C27971,Meena_7971,Salem,11.6643,78.146,SP148,Salesperson_48,Paid,in-store
S07973,11-10-2024 16:40,P1472,Jeans_472,Jeans,Grey,S,4,2070.36,1629.85,8281.44,6519.4,C27972,Vishal_7972,Tirunelveli,8.7139,77.7567,SP117,Salesperson_17,Pending,in-store
S07974,31-12-2023 18:33,P1473,T-Shirts_473,T-Shirts,Grey,XS,3,1497.75,992.31,4493.25,2976.93,C27973,Diya_7973,Tirunelveli,8.7139,77.7567,SP120,Salesperson_20,Cancelled,in-store
S07975,24-07-2024 15:10,P1474,Kid's_474,Kid's Wear,Green,XS,4,1636.52,1205.73,6546.08,4822.92,C27974,Anu_7974,Coimbatore,11.0168,76.9558,SP136,Salesperson_36,Returned,in-store
S07976,06-04-2023 11:43,P1475,Women's_475,Women's Dresses,Grey,XS,1,2352.61,1657.28,2352.61,1657.28,C27975,Sanjay_7975,Chennai,13.0827,80.2707,SP128,Salesperson_28,Paid,mobile_app
S07977,20-08-2023 18:31,P1476,Kurta_476,Kurta,Grey,L,1,804.18,502.39,804.18,502.39,C27976,Lakshmi_7976,Erode,11.34,77.7172,SP142,Salesperson_42,Cancelled,third-party
S07978,24-11-2023 15:42,P1477,Jeans_477,Jeans,Blue,S,1,1360.05,992.38,1360.05,992.38,C27977,Diya_7977,Erode,11.34,77.7172,SP119,Salesperson_19,Returned,online
S07979,20-06-2023 15:26,P1478,Jeans_478,Jeans,Maroon,S,1,2075.75,1595.49,2075.75,1595.49,C27978,Meena_7978,Erode,11.34,77.7172,SP118,Salesperson_18,Pending,mobile_app
S07980,26-08-2024 12:41,P1479,Sarees_479,Sarees,Yellow,XS,2,1847.87,1445.84,3695.74,2891.68,C27979,Bhuvana_7979,Tiruchirappalli,10.7905,78.7047,SP123,Salesperson_23,Pending,online
S07981,26-01-2024 11:37,P1480,Jeans_480,Jeans,Green,XXL,2,936.5,763.72,1873,1527.44,C27980,Diya_7980,Chennai,13.0827,80.2707,SP106,Salesperson_6,Pending,in-store
S07982,17-04-2023 18:46,P1481,Sarees_481,Sarees,White,XXL,2,2207.45,1351.32,4414.9,2702.64,C27981,Priya_7981,Vellore,12.9165,79.1325,SP120,Salesperson_20,Cancelled,in-store
S07983,11-07-2024 10:09,P1482,Women's_482,Women's Dresses,White,XL,2,1913.11,1416.4,3826.22,2832.8,C27982,Sathish_7982,Tirunelveli,8.7139,77.7567,SP136,Salesperson_36,Shipped,in-store
S07984,07-08-2024 14:42,P1483,Sportswear_483,Sportswear,Red,S,3,559.74,365.15,1679.22,1095.45,C27983,Diya_7983,Vellore,12.9165,79.1325,SP100,Salesperson_0,Returned,in-store
S07985,11-02-2023 20:07,P1484,Kurta_484,Kurta,Maroon,XXL,2,1639.22,1081.22,3278.44,2162.44,C27984,Devi_7984,Madurai,9.9252,78.1198,SP123,Salesperson_23,Cancelled,in-store
S07986,10-10-2024 14:54,P1485,Jeans_485,Jeans,Green,XS,1,798.43,611.45,798.43,611.45,C27985,Diya_7985,Salem,11.6643,78.146,SP113,Salesperson_13,Returned,in-store
S07987,31-12-2023 12:11,P1486,T-Shirts_486,T-Shirts,Yellow,L,1,1028.09,873.17,1028.09,873.17,C27986,Sanjay_7986,Tiruchirappalli,10.7905,78.7047,SP125,Salesperson_25,Shipped,in-store
S07988,29-04-2024 13:01,P1487,Jeans_487,Jeans,Pink,XL,2,2465.47,1649.69,4930.94,3299.38,C27987,Priya_7987,Tiruchirappalli,10.7905,78.7047,SP126,Salesperson_26,Returned,online
